Ticker,Total Revenue,Net Income,Net income to total revenue ratio,Market Cap,Free Cash Flow,EPS
STEM,360632000.0,-769334000.0,-2.1332937731537966,94827224,-225613000.0,-4.82
STEP,720021000.0,50150000.0,0.0696507462976774,6249365504,141915000.0,0.77
STER,736509000.0,-15217000.0,-0.0206609830972873,1586450176,76499000.0,-0.17
STG,2081818000.0,481828000.0,0.2314457844057453,107616448,134440000.0,4.93
STGW,2613695000.0,137000.0,5.24162153579511e-05,1893716608,38594000.0,-0.03
STHO,120777000.0,-91776000.0,-0.7598797784346357,178482640,-32773000.0,-6.89
STI,300.0,-10521974.0,-35073.246666666666,30277426,-2661093.0,-0.32
STIM,72065000.0,-32473000.0,-0.4506070908207868,26753956,-34407000.0,-1.1
STKL,688008000.0,-159815000.0,-0.2322865431797304,703420480,-31281000.0,-0.07
STKS,424309000.0,-7454000.0,-0.017567386032349,121778960,-22769000.0,-0.38
STLD,18147117000.0,2013504000.0,0.1109544838444585,18440753152,1862023000.0,12.54
STM,15177000000.0,2872000000.0,0.1892337089016274,28806631424,1456000000.0,3.8
STN,6913300000.0,342300000.0,0.0495132570552413,9440000000,444100000.0,2.24
STNE,12085894000.0,1929152000.0,0.1596201323625707,4043703552,437411000.0,1.05
STNG,1399488000.0,662770000.0,0.4735803379521653,3804146688,842403000.0,12.79
STOK,15157000.0,-103569000.0,-6.833080424886191,766025472,-82683000.0,-2.17
STR,626003000.0,-16071000.0,-0.0256724009309859,3449184768,316955000.0,-0.21
STRA,1191154000.0,117188000.0,0.0983819052784106,2376119552,80176000.0,4.87
STRL,2069507000.0,162453000.0,0.0784984056589322,3673515520,414205000.0,5.19
STRM,21594000.0,-18535000.0,-0.8583402797073261,34195016,-3836000.0,-0.33
STRO,169359000.0,-124450000.0,-0.7348295632354939,374574112,-115931000.0,-1.78
STRR,47147000.0,-6905000.0,-0.1464568265213057,13356833,2000000.0,-2.07
STRS,42935000.0,-878000.0,-0.0204495167113077,221157536,-97216000.0,-0.11
STRT,526930000.0,3993000.0,0.0075778566412996,144276720,-7275000.0,4.07
STRW,108357000.0,2987000.0,0.0275662855191635,611384192,54944000.0,0.46
STT,12063000000.0,1806000000.0,0.1497140014921661,26009800704,-126000000.0,5.42
STTK,4124000.0,-85284000.0,-20.67992240543162,171341008,-81635000.0,-1.85
STVN,1087630000.0,122564000.0,0.1126890578597501,5970067456,-336719000.0,0.51
STWD,974889000.0,350618000.0,0.359649149800644,6759703552,503512000.0,1.1
STX,6551000000.0,335000000.0,0.0511372309571057,20924913664,664000000.0,1.58
STXS,23746000.0,-20749000.0,-0.8737892697717511,193862928,-9505000.0,-0.26
STZ,10108700000.0,2468500000.0,0.2441955938943682,43867955200,1510900000.0,13.44
SU,54819000000.0,7542000000.0,0.1375800361188639,52081741824,6408000000.0,4.27
SUI,3215300000.0,-248300000.0,-0.0772245202624949,17233633280,790500000.0,0.52
SUM,3378207000.0,272232000.0,0.0805847599037004,7111233024,183241000.0,2.18
SUN,23634000000.0,773000000.0,0.0327071168655327,7455416832,385000000.0,7.83
SUP,1266957000.0,-132611000.0,-0.1046689035223768,97635024,23271000.0,-6.15
SUPN,630163000.0,5239000.0,0.0083137220052589,1937505792,110534000.0,0.09
SUPV,628277045000.0,94972702000.0,0.1511637306437003,834902976,133198686000.0,1.16
SURG,112993790.0,-1535600.0,-0.0135901273866466,32381636,10006041.0,0.04
SUZ,40272296000.0,219544000.0,0.0054514895301723,12723848192,-241588000.0,0.04
SVC,1890073000.0,-199684000.0,-0.1056488294367466,778019392,485549000.0,-1.21
SVCO,57665000.0,-36527000.0,-0.6334344923263678,406245376,841000.0,-1.44
SVM,227346000.0,49027000.0,0.2156492746738451,820538752,28102000.0,0.27
SVRE,439000.0,-5220000.0,-11.890660592255124,5261061,-35148000.0,-0.86
SVT,46639000.0,434000.0,0.0093055168421278,33074036,-4504000.0,0.31
SVV,1516298000.0,37505000.0,0.0247345838351036,1507411584,82772000.0,0.23
SWAG,75893871.0,35058.0,0.0004619345348717,24282510,-5364451.0,0.0
SWBI,535832000.0,39608000.0,0.073918690932979,675289536,15794000.0,0.74
SWI,774291000.0,22915000.0,0.0295948164191499,2166715648,165194000.0,0.12
SWIM,522396000.0,11680000.0,0.0223585172933942,722356224,83180000.0,0.11
SWK,15584300000.0,-291400000.0,-0.0186983053457646,15759244288,852600000.0,-1.81
SWKH,42172000.0,12574000.0,0.2981599165322963,217567680,14391000.0,0.94
SWKS,4371800000.0,780300000.0,0.1784848346218948,17503275008,1620300000.0,4.84
SWN,5635000000.0,-2756000000.0,-0.4890860692102928,7037012480,346000000.0,-2.5
SWTX,86186000.0,-301063000.0,-3.493177546237208,3097926656,-230180000.0,-4.44
SWVL,-14067894.0,-4051593.0,0.2880028098022348,47266784,-9380617.0,0.37
SWX,5300147000.0,182170000.0,0.0343707448114175,5214860800,-363310000.0,2.53
SXC,2000300000.0,62300000.0,0.0311453282007698,753467072,139800000.0,0.74
SXI,720635000.0,73074000.0,0.1014022355283881,2117806336,72358000.0,6.18
SXT,1501326000.0,87582000.0,0.0583364305953537,3298454272,81829000.0,2.07
SXTP,418304.0,-1571371.0,-3.756528744645043,2687865,-4658798.0,-1.54
SY,1501522000.0,33507000.0,0.0223153573507414,88657088,-28675000.0,0.05
SYBT,332532000.0,104521000.0,0.3143186219672091,1781979264,98972000.0,3.56
SYBX,3170000.0,-56164000.0,-17.717350157728706,17427148,-51828000.0,-4.63
SYF,14575000000.0,3004000000.0,0.2061063464837049,19864109056,8593000000.0,7.16
SYK,21389000000.0,3448000000.0,0.1612043573799616,137347055616,3136000000.0,8.97
SYM,1676501000.0,-17204000.0,-0.0102618489341789,11325062144,209468000.0,-0.2
SYNA,959400000.0,125600000.0,0.1309151553053992,3222823424,-31700000.0,3.16
SYPR,139390000.0,-3839000.0,-0.0275414305186885,35379676,-13228000.0,-0.17
SYRA,7069566.0,-4186957.0,-0.5922509245970686,8041415,-2774319.0,-0.63
SYRS,4148000.0,-131562000.0,-31.716972034715525,44777248,-109979000.0,-4.35
SYTA,7968794.0,-21441318.0,-2.6906603433342613,1235429,-10617557.0,295.46
SYY,78844000000.0,1955000000.0,0.0247957992998833,38323892224,2157000000.0,3.89
T,122197000000.0,12725000000.0,0.1041351260669247,142687780864,20461000000.0,1.74
TAC,3170000000.0,618000000.0,0.1949526813880126,2624415232,576000000.0,1.4
TACT,52741000.0,-511000.0,-0.0096888568665743,42392832,4606000.0,-0.06
TAIT,4719000.0,1510000.0,0.3199830472557745,17642046,2935000.0,0.25
TAK,4413134000000.0,149920000000.0,0.0339713228739485,47748509696,235614000000.0,0.33
TAL,1629187000.0,52866000.0,0.032449313676085,4858435584,184876000.0,0.08
TALK,172538000.0,-7660000.0,-0.0443960171092744,336424000,-16544000.0,-0.05
TALO,1747191000.0,-16263000.0,-0.0093080836611452,2066366464,506703000.0,0.07
TAP,11937900000.0,1168800000.0,0.0979066670017339,11118953472,1407500000.0,5.45
TAP-A,11937900000.0,1168800000.0,0.0979066670017339,11118961664,1407500000.0,5.45
TARS,83374000.0,-150071000.0,-1.7999736128769162,1049951360,-122995000.0,-4.46
TASK,925288000.0,50361000.0,0.0544273782865443,1179916160,112675000.0,0.55
TATT,132385000.0,7267000.0,0.0548929259357177,177248672,-3326000.0,0.72
TAYD,44582807.0,8998762.0,0.2018437735425676,178448016,11769536.0,2.58
TBB,122197000000.0,12725000000.0,0.1041351260669247,147047743488,20461000000.0,0.0
TBBB,49999374000.0,-335642000.0,-0.006712924045809,3582559488,1341145000.0,-0.15
TBBK,483127000.0,204280000.0,0.422828780010225,2565451776,174029000.0,3.83
TBI,1764450000.0,-108969000.0,-0.0617580549179631,241898256,3478000.0,-3.54
TBIO,17531000.0,-49540000.0,-2.8258513490388455,6063489,-36647000.0,-30.42
TBLA,1622163000.0,-49862000.0,-0.0307379714615608,1176542464,52240000.0,-0.15
TBNK,38892000.0,-43000.0,-0.0011056258356474,77524840,7572000.0,-0.01
TBPH,62017000.0,-45653000.0,-0.736136865698115,403607328,-29485000.0,-0.95
TBRG,336557000.0,-53601000.0,-0.1592627697537118,186554944,-22346000.0,-3.68
TCBC,14731133.0,-43967.0,-0.0029846312568082,64967496,1906851.0,0.0
TCBI,1048127000.0,149633000.0,0.1427622797618991,3105342208,357359000.0,2.77
TCBK,396188000.0,113448000.0,0.286348905065272,1499861760,134001000.0,3.4
TCBS,10089000.0,-2213000.0,-0.2193478045395975,45486912,-3313000.0,-0.75
TCBX,157896000.0,36430000.0,0.2307214875614328,349963232,35638000.0,2.15
TCI,47092000.0,5937000.0,0.1260723689798692,260043552,-31073000.0,0.69
TCJH,320600.0,-663702.0,-2.070187149095446,3466260,-1737618.0,-0.18
TCMD,281544000.0,32590000.0,0.1157545534623362,328104128,33374000.0,1.41
TCOM,48742000000.0,14057000000.0,0.288396044479094,30902061056,21398000000.0,2.91
TCPC,-35346348.0,-46709509.0,1.321480482226905,784870400,92453698.0,-0.63
TCRT,6000.0,-19130000.0,-3188.3333333333335,4275339,-30339000.0,-319.97
TCRX,12200000.0,-104413000.0,-8.55844262295082,296664960,-64504000.0,-0.65
TCS,822528000.0,-106182000.0,-0.1290922619047619,41966140,6895000.0,-32.25
TCTM,1482560000.0,-61212000.0,-0.0412880423052018,11204775,-153644000.0,0.27
TCX,348829000.0,-98828000.0,-0.2833136006467352,237779456,,-8.34
TD,56275000000.0,8093000000.0,0.1438116392714349,104792285184,-67146000000.0,3.17
TDC,1796000000.0,62000000.0,0.0345211581291759,2717707264,355000000.0,0.64
TDG,7606000000.0,1661000000.0,0.21838022613726,77052731392,1236000000.0,27.1
TDOC,2609340000.0,-1005523000.0,-0.3853553005740915,1227633024,193673000.0,-5.96
TDS,5090000000.0,-474000000.0,-0.0931237721021611,2676972800,-199000000.0,-4.84
TDUP,322785000.0,-63203000.0,-0.1958052573694564,102765584,-38575000.0,-0.59
TDW,1262314000.0,161243000.0,0.1277360466571708,4655995904,73117000.0,3.03
TDY,5551700000.0,880400000.0,0.1585820559468271,20248201216,721200000.0,18.39
TEAM,4358603000.0,-300519000.0,-0.0689484681215518,43562737664,1415047000.0,-1.16
TECH,1159060000.0,168105000.0,0.1450356323227443,11734813696,236104000.0,1.05
TECK,15568000000.0,1465000000.0,0.0941032887975334,24629606400,-1698000000.0,2.05
TEF,40869000000.0,-673000000.0,-0.0164672490151459,25577009152,5488000000.0,-0.18
TEL,15812000000.0,3469000000.0,0.2193903364533266,46681960448,2400000000.0,11.17
TELA,64744000.0,-42108000.0,-0.6503768688990486,72411552,-41468000.0,-1.7
TELL,108678000.0,-262866000.0,-2.418760006625076,833004928,-328694000.0,-0.23
TEM,595570000.0,-720864000.0,-1.2103766140000336,8936571904,-248947000.0,-11.55
TEN,829943000.0,177666000.0,0.2140701228879573,736754816,96894000.0,4.95
TENB,852037000.0,-66171000.0,-0.0776621203069819,4952650240,141099000.0,-0.57
TEO,2901733000000.0,418131000000.0,0.1440969930727603,2741935360,154190000000.0,1.1
TER,2704029000.0,495640000.0,0.1832968507364381,22311053312,425589000.0,3.04
TEVA,16290000000.0,-476000000.0,-0.029220380601596,21378011136,842000000.0,-0.39
TEX,5186900000.0,495300000.0,0.0954905627638859,3797913088,332100000.0,7.3
TFC,14503000000.0,-1813000000.0,-0.1250086189064331,59538161664,8631000000.0,-5.1
TFFP,853495.0,-19386023.0,-22.71369252309621,6966740,-16132945.0,-6.88
TFII,8015039000.0,475372000.0,0.059310004605093,12544729088,649518000.0,5.53
TFIN,416256000.0,29326000.0,0.0704518373308733,1962083584,16239000.0,1.11
TFPM,222273000.0,-90299000.0,-0.406252671264616,3294230784,-36757000.0,-0.46
TFSL,303488000.0,80919000.0,0.2666299820750738,3779680768,85621000.0,0.28
TFX,3007838000.0,263572000.0,0.0876283895608739,11551797248,419196000.0,5.58
TG,701507000.0,-73891000.0,-0.1053318070952962,211549984,-2451000.0,-2.16
TGB,582206000.0,76239000.0,0.1309484958932061,662973248,33157000.0,0.12
TGI,1278619000.0,516456000.0,0.4039170386174459,1077166592,-12384000.0,-0.37
TGL,37029527.0,-8161671.0,-0.2204098097175262,1330028,-9647249.0,-63.12
TGLS,817627000.0,146960000.0,0.1797396612391714,2912379392,60867000.0,3.12
TGNA,2863712000.0,442092000.0,0.1543772558134337,2296196096,532555000.0,2.46
TGS,742492202000.0,139392620000.0,0.1877361400221143,3948772864,54488459000.0,0.73
TGT,106621000000.0,4130000000.0,0.0387353335646823,70910992384,3815000000.0,9.68
TGTX,346726000.0,95686000.0,0.2759700743526588,3639892992,-31413000.0,0.68
TH,479552000.0,122191000.0,0.2548023989056452,979203520,88380000.0,1.13
THC,20916000000.0,2755000000.0,0.1317173455727672,15891120128,1623000000.0,27.46
THCH,1541245180.0,-664358383.0,-0.4310530158478743,94813400,-488534721.0,-0.62
THFF,201164000.0,50998000.0,0.2535145453460858,528090272,79549000.0,4.31
THG,6111000000.0,272500000.0,0.0445917198494518,5289244160,349800000.0,7.53
THO,10247307000.0,265580000.0,0.0259170531340575,5705996288,773439000.0,4.94
THR,502866000.0,49161000.0,0.0977616303349202,1062409472,54939000.0,1.44
THRM,1464826000.0,67592000.0,0.0461433644678617,1587987072,80848000.0,2.09
THRY,877693000.0,-270615000.0,-0.3083253483849136,677432320,114832000.0,-7.81
THS,3383300000.0,-13800000.0,-0.0040788579197824,2132571008,16500000.0,-0.24
THTX,82571000.0,-6995000.0,-0.0847149725690617,58854400,-7496000.0,-0.13
TIGO,5844000000.0,107000000.0,0.0183093771389459,4423120896,40000000.0,0.6
TIGR,285130411.0,36930239.0,0.1295205196474114,571083264,-9330384.0,0.1
TILE,1272502000.0,66171000.0,0.05200070412463,1100781312,115927000.0,1.13
TIMB,24289267000.0,2944409000.0,0.12122263714257,7917604864,7916342000.0,1.07
TIPT,1907782000.0,30925000.0,0.0162099233560228,729537792,57422000.0,0.74
TISI,849064000.0,-55216000.0,-0.0650316112801861,60447100,-21416000.0,-12.54
TITN,1965386000.0,70955000.0,0.0361023229024731,344776960,-26395000.0,2.59
TIVC,1113000.0,-6750000.0,-6.064690026954178,2055425,-8629000.0,11.85
TIXT,2664000000.0,72000000.0,0.027027027027027,993671744,409000000.0,0.1
TJX,38502000000.0,3250000000.0,0.084411199418212,132645265408,2627000000.0,4.13
TK,1342063000.0,149996000.0,0.1117652449996758,763156416,623258000.0,1.57
TKC,120662660000.0,12371989000.0,0.1025337001521431,6240195072,12217717000.0,0.45
TKNO,34940000.0,-34270000.0,-0.980824270177447,263316816,-26748000.0,-0.92
TKO,2543925000.0,-5573000.0,-0.0021907092386764,9579409408,419748000.0,-0.99
TKR,4606500000.0,346300000.0,0.0751763812004775,5928486400,357400000.0,4.9
TLF,74948000.0,3199000.0,0.0426829268292682,34700904,3961000.0,0.38
TLIS,300000.0,-51026000.0,-170.08666666666667,7983952,-53726000.0,-28.02
TLK,151030000000000.0,23432000000000.0,0.1551479838442693,19419054080,24161000000000.0,1.53
TLPH,398000.0,-13655000.0,-34.30904522613066,17672720,-17592000.0,-0.63
TLRY,788942000.0,-244981000.0,-0.310518390452023,1441465088,-60154000.0,-0.33
TLS,135362000.0,-30787000.0,-0.2274419704200588,271685568,-13891000.0,-0.44
TLSI,24735000.0,-54346000.0,-2.1971295734788763,153885376,-51166000.0,52.25
TLYS,615302000.0,-42145000.0,-0.0684948204296426,165148576,-20691000.0,-1.38
TM,46386374000000.0,4966908000000.0,0.1070768756359356,255653019648,-842021000000.0,25.88
TMCI,198533000.0,-63684000.0,-0.3207728689940715,389933504,-46033000.0,-1.02
TMDX,358759000.0,3000000.0,0.008362159555579,5598801408,-192087000.0,0.04
TME,27390000000.0,5578000000.0,0.2036509675063892,17278617600,6173000000.0,0.5
TMHC,7386215000.0,733006000.0,0.0992397323933841,7018614272,772743000.0,6.74
TMO,42346000000.0,6221000000.0,0.1469087989420488,234954276864,6927000000.0,16.09
TMP,221936000.0,14203000.0,0.0639959267536587,883062912,82241000.0,1.01
TMUS,79096000000.0,9455000000.0,0.1195382825933043,233474146304,7748000000.0,7.98
TNC,1258100000.0,110200000.0,0.087592401239965,1846402432,164400000.0,5.79
TNDM,796002000.0,-136492000.0,-0.1714719309750478,2893550336,-83413000.0,-2.09
TNET,4957000000.0,312000000.0,0.0629412951381884,5107854336,470000000.0,5.98
TNGX,42509000.0,-116491000.0,-2.740384389188172,1267513472,-119508000.0,-1.11
TNK,1234082000.0,444801000.0,0.3604306683024305,1902909056,615874000.0,12.84
TNL,3823000000.0,434000000.0,0.1135234109338216,3093110016,276000000.0,5.51
TNON,3307000.0,-15019000.0,-4.541578469912308,2059264,-12872000.0,-645.12
TNXP,12458000.0,-149012000.0,-11.961149462192967,5518030,-109898000.0,-139.08
TOI,361067000.0,-71541000.0,-0.1981377417487613,28803386,-40882000.0,-0.79
TOL,10493123000.0,1581500000.0,0.1507177605751881,14542282752,1193469000.0,14.49
TOMZ,7125172.0,-3406506.0,-0.478094563892633,17715492,-3815275.0,-0.17
TOON,33343000.0,-50029000.0,-1.500434873886573,36716588,-16164000.0,-1.52
TORO,34934315.0,86550134.0,2.4775105508724016,65110200,-16111413.0,2.07
TOST,4385000000.0,-136000000.0,-0.0310148232611174,13971320832,93000000.0,-0.26
TOUR,503032000.0,-35999000.0,-0.0715640356875904,100104728,223050000.0,-0.09
TOWN,671449000.0,151209000.0,0.2251980418468118,2563067648,117169000.0,2.02
TPB,404412000.0,45954000.0,0.1136316429779531,702186944,61174000.0,2.38
TPC,4258633000.0,-67853000.0,-0.0159330470599368,1255773824,255518000.0,-1.31
TPCS,30496254.0,-2923882.0,-0.0958767591586822,35002256,812537.0,-0.34
TPET,72923.0,-9238171.0,-126.68391316868478,10820598,-4398856.0,-0.27
TPG,2141132000.0,29382000.0,0.0137226476461983,18405470208,703790000.0,-0.13
TPH,4192540000.0,425293000.0,0.1014404155953193,4159112704,169885000.0,4.39
TPIC,1278725000.0,-266972000.0,-0.2087798392930458,205907952,-117109000.0,-0.35
TPL,671100000.0,447690000.0,0.6670987930263746,19967612928,378291000.0,19.47
TPR,6671200000.0,816000000.0,0.1223168245592996,9432154112,1146700000.0,3.5
TPVG,4074000.0,-10049000.0,-2.4666175748649977,300843840,106148000.0,-0.32
TPX,4870600000.0,372800000.0,0.0765408779205847,9104416768,384900000.0,2.09
TR,751039000.0,95259000.0,0.1268362894603343,2114848512,67815000.0,1.33
TRAK,20074548.0,5756937.0,0.2867779140033439,354454880,7956832.0,0.28
TRAW,226000.0,-137049000.0,-606.4115044247787,9377911,-17946000.0,-5.95
TRC,39471000.0,1267000.0,0.0320995161004281,479714976,-13707000.0,0.04
TRDA,239397000.0,104444000.0,0.4362794855407544,658432960,134189000.0,3.02
TREE,667449000.0,-126978000.0,-0.1902437489605947,772942592,55043000.0,-9.83
TREX,1249686000.0,263285000.0,0.2106809230478696,6928984576,223331000.0,2.42
TRGP,16260500000.0,1093300000.0,0.067236554841487,32182851584,826200000.0,4.75
TRI,7034000000.0,2367000000.0,0.3365083878305374,77058211840,1797000000.0,5.14
TRIB,58652000.0,-22296000.0,-0.3801404896678715,18836364,-14261000.0,-2.67
TRIN,131596000.0,79861000.0,0.6068649503024408,749323200,-99004000.0,1.66
TRIP,1815000000.0,24000000.0,0.0132231404958677,2022737664,172000000.0,0.17
TRMB,2883300000.0,182500000.0,0.0632955294280858,13844151296,555100000.0,6.11
TRMD,1627693000.0,712265000.0,0.4375917325933084,3407491328,294857000.0,7.81
TRMK,467625000.0,185519000.0,0.396726009088479,2038791936,148230000.0,0.23
TRN,3270200000.0,162700000.0,0.0497523087272949,2721568768,-414500000.0,2.12
TRNO,348681000.0,159627000.0,0.4578024039164738,6689962496,126622000.0,1.8
TRNR,1473000.0,-43841000.0,-29.76306856754922,1902590,-16848000.0,-96.41
TRNS,265590000.0,15106000.0,0.0568771414586392,1129058944,19336000.0,1.73
TROW,6796200000.0,1948000000.0,0.2866307642506106,23604291584,911200000.0,8.47
TROX,2942000000.0,-63000000.0,-0.0214140040788579,2199825664,-77000000.0,-0.4
TRP,16504000000.0,3529000000.0,0.2138269510421716,48077287424,-881000000.0,2.43
TRS,912500000.0,40510000.0,0.0443945205479452,1036912640,33970000.0,0.98
TRST,174736000.0,49205000.0,0.2815962366083692,662322368,58463000.0,2.59
TRT,41645000.0,969000.0,0.023268099411694,24821752,3612000.0,0.23
TRTX,141582000.0,-13373000.0,-0.0944540972722521,736449408,74762000.0,-0.37
TRU,3985000000.0,-81700000.0,-0.0205018820577164,18810181632,334700000.0,-0.84
TRUE,165280000.0,-29145000.0,-0.1763371248789932,272668192,-34223000.0,-0.31
TRUG,12316920.0,-5892015.0,-0.4783675626698882,15459266,750449.0,-0.69
TRUP,1202631000.0,-18913000.0,-0.0157263533037149,1991395200,358000.0,-0.45
TRV,44082000000.0,3687000000.0,0.0836395807812712,51984228352,7711000000.0,15.78
TRVG,469546000.0,-193466000.0,-0.4120277885446793,140452016,24287000.0,-3.14
TRVN,3546000.0,-28511000.0,-8.040327129159616,3360556,-51505000.0,-56.5
TRX,36723000.0,-1124000.0,-0.0306075211720175,109544376,-460000.0,0.0
TS,13415987000.0,2738575000.0,0.204127732085608,16460996608,3775628000.0,4.68
TSAT,645595000.0,29765000.0,0.0461047560777267,557298432,112900000.0,1.43
TSBK,71325000.0,24570000.0,0.3444794952681388,248778800,29891000.0,3.03
TSCO,14713277000.0,1126267000.0,0.0765476650782827,28860350464,580150000.0,10.37
TSE,3540500000.0,-446700000.0,-0.1261686202513769,153798592,79000000.0,-12.6
TSEM,1388297000.0,493981000.0,0.3558179553798646,4908183040,232059000.0,4.44
TSHA,12873000.0,-114335000.0,-8.881768041637535,459072352,-80387000.0,-0.49
TSLA,95318000000.0,12390000000.0,0.1299859417948341,684004343808,4357000000.0,3.56
TSLX,272791000.0,210900000.0,0.773119347779069,1975685248,-236788000.0,2.37
TSM,2438415774000.0,936284295000.0,0.3839723745979999,890449887232,286568900000.0,5.61
TSN,53092000000.0,-7000000.0,-0.0001318466058916,23004393472,-187000000.0,-0.06
TSQ,447748000.0,-87448000.0,-0.1953062883586303,162712464,52848000.0,-5.39
TSVT,44120000.0,-156254000.0,-3.541568449682684,250794768,-180723000.0,-3.06
TT,18829900000.0,2322200000.0,0.1233251371488961,81615814656,2088900000.0,10.21
TTC,4415934000.0,265075000.0,0.0600269388084151,9618732032,157300000.0,3.81
TTD,2174866000.0,253364000.0,0.1164963726500851,50878304256,543302000.0,0.51
TTE,210244000000.0,21247000000.0,0.1010587698103156,158490935296,22957000000.0,8.83
TTEC,2339860000.0,-313274000.0,-0.1338857880386006,243869136,76926000.0,-6.59
TTEK,5084818000.0,290877000.0,0.0572049973076715,12726793216,341562000.0,1.08
TTGT,224970000.0,-8635000.0,-0.0383828954971774,761457088,57854000.0,-0.3
TTI,627497000.0,10087000.0,0.0160749772508872,418007840,32054000.0,0.07
TTMI,2316871000.0,17090000.0,0.0073763278145395,1982947072,27042000.0,0.16
TTOO,7164000.0,-48262000.0,-6.736739251814629,59618868,-48328000.0,29.7
TTSH,359682000.0,5388000.0,0.0149798989107044,281296256,46747000.0,0.12
TTWO,5403100000.0,-3800200000.0,-0.703336973219078,28345016320,-157800000.0,-22.31
TU,19912000000.0,779000000.0,0.0391221374045801,23943849984,1288000000.0,0.39
TUP,1141000000.0,-375500000.0,-0.3290972830850131,55836724,-70300000.0,-8.07
TUSK,212459000.0,-174848000.0,-0.8229729030071684,183846672,11991000.0,-3.65
TUYA,260442000.0,-16136000.0,-0.0619562128996091,925855296,34944000.0,-0.03
TV,68399771000.0,-6841145000.0,-0.1000170746185685,1071067776,-1376325000.0,17.17
TVTX,177644000.0,-145908000.0,-0.8213505663011416,724374592,-322280000.0,-4.98
TW,1512047000.0,433309000.0,0.2865711184903644,25812146176,684325000.0,2.01
TWFG,83492000.0,12835000.0,0.1537273032146792,424657184,14507000.0,0.4
TWI,1806359000.0,28065000.0,0.0155367786802069,602528064,118551000.0,0.43
TWIN,294633000.0,12174000.0,0.0413192004968893,184162352,14980000.0,0.79
TWKS,1032809000.0,-115654000.0,-0.1119800466494773,1405745920,40111000.0,-0.37
TWLO,4239172000.0,-594322000.0,-0.1401976612413933,10079255552,363517000.0,-3.29
TWO,322418000.0,132916000.0,0.4122474551668951,1467301632,30872000.0,0.58
TWST,295210000.0,-220314000.0,-0.7462958571864097,2533258752,-170253000.0,-3.82
TX,19407746000.0,-691825000.0,-0.0356468494589737,6609690112,1040447000.0,-3.6
TXG,631733000.0,-239784000.0,-0.3795654176685403,2748411904,-64721000.0,-2.03
TXMD,931000.0,-7616000.0,-8.180451127819548,21738574,9004000.0,-0.43
TXN,16092000000.0,5312000000.0,0.3301019139945314,195702276096,1349000000.0,5.76
TXNM,1842944000.0,83266000.0,0.0451809713154604,3707149056,-524641000.0,0.9
TXO,286594000.0,-172175000.0,-0.6007627514881679,768265984,66729000.0,-5.75
TXRH,4948532000.0,369565000.0,0.0746817440000388,11251676160,217950000.0,5.5
TXT,13897000000.0,927000000.0,0.0667050442541555,17087505408,864000000.0,4.73
TYGO,48852000.0,-8545000.0,-0.1749160730369278,74387816,-39786000.0,0.57
TYL,2028953000.0,207822000.0,0.1024281981889181,25085999104,327431000.0,4.84
TZOO,84874000.0,13230000.0,0.1558781252209157,148342704,10420000.0,0.93
U,2063117000.0,-793468000.0,-0.3845967048887678,6615624704,178779000.0,-2.05
UA,5568532000.0,-81933000.0,-0.014713572625604,3288293632,203637000.0,-0.2
UAA,5568532000.0,-81933000.0,-0.014713572625604,3288297984,203637000.0,-0.2
UAL,55635000000.0,2936000000.0,0.0527725352745573,14481849344,-260000000.0,8.92
UAMY,9623908.0,-5324814.0,-0.5532902018597851,72957760,-6278698.0,-0.06
UAN,532777000.0,49504000.0,0.0929169239663123,742408704,219330000.0,4.68
UAVS,14049129.0,-22556006.0,-1.605509209859202,5917184,-21511045.0,-6.81
UBCP,29426000.0,8514000.0,0.289335961394685,72000408,8382000.0,1.48
UBER,40059000000.0,2011000000.0,0.0502009535934496,153641746432,3362000000.0,0.92
UBFO,52723000.0,17712000.0,0.3359444644652239,143779248,20589000.0,1.03
UBS,44948000000.0,1826000000.0,0.0406247219008632,99061964800,84383000000.0,0.49
UBSI,1029811000.0,358868000.0,0.3484794782731977,5255962624,423550000.0,2.65
UCB,878952000.0,191202000.0,0.2175340632935587,3632115456,221486000.0,1.54
UCBI,878952000.0,191202000.0,0.2175340632935587,3316640256,221486000.0,1.54
UCL,86076000.0,4323000.0,0.0502230586923184,50988692,4442000.0,0.17
UCTT,1873500000.0,-8600000.0,-0.0045903389378169,1697653632,60100000.0,-0.2
UDMY,765473000.0,-87168000.0,-0.1138746892444279,1273566208,-15071000.0,-0.55
UDR,1652358000.0,137876000.0,0.0834419659662131,16573164544,520317000.0,0.41
UE,434588000.0,290715000.0,0.6689439192982779,2712529664,163015000.0,2.47
UEC,39173000.0,-13589000.0,-0.3468970974906185,2137908864,71917000.0,-0.04
UEIC,387041000.0,-43306000.0,-0.111889954810989,120972664,11313000.0,-3.33
UFCS,1161300000.0,36755000.0,0.0316498751399293,522177408,160850000.0,1.45
UFI,582209000.0,-47395000.0,-0.0814054746663139,128332968,-9097000.0,-2.61
UFPI,6892915000.0,484203000.0,0.0702464777238657,7411953664,779508000.0,7.72
UFPT,417467000.0,49547000.0,0.1186848301781937,2618722048,30844000.0,6.4
UG,12309680.0,3245862.0,0.263683702582033,65606840,2978764.0,0.71
UGI,7372000000.0,673000000.0,0.0912913727618014,5347902976,133000000.0,3.14
UGP,128644257000.0,2833243000.0,0.0220238591762397,4651712000,2541989000.0,0.45
UGRO,70320066.0,-15677915.0,-0.2229508004159154,17061538,-11807876.0,-1.36
